524.660879011534,-59.85177375505926,5000.0
511.0639659380422,-60.87182990275116,5000.0
494.79356762829184,-62.15128232806413,5000.0
477.0420263965415,-63.632180621349306,5000.0
457.87906826331914,-65.31011581845534,5000.0
437.38343083704206,-67.15215522528408,5000.0
415.6389957665572,-69.12587913006202,5000.0
392.73298450214213,-71.21240786783537,5000.0
368.75844345963014,-73.37902878635708,5000.0
343.81636591696713,-75.56501955170809,5000.0
318.0121459484824,-77.700953146795,5000.0
291.4548646947044,-79.71710525690611,5000.0
264.2562684883693,-81.54671245823062,5000.0
236.5303557130511,-83.12638020262162,5000.0
208.39433333352576,-84.38249965250384,5000.0
179.96685008546365,-85.24628782019516,5000.0
151.36588978220675,-85.66394869233531,5000.0
122.71145855918797,-85.57379780840279,5000.0
94.12428792767628,-84.91186202781122,5000.0
65.72288197184582,-83.63079770304955,5000.0
37.62471312163882,-81.6912660104947,5000.0
9.945321279133623,-79.06027496183594,5000.0
-17.20213052895849,-75.71496195408382,5000.0
-43.71036398887031,-71.6685684175485,5000.0
-69.48386914677349,-67.01275261534497,5000.0
-94.42804394449215,-61.82747060728572,5000.0
-118.44793656735044,-56.1624980670982,5000.0
-141.45325506652128,-50.07929793496514,5000.0
-163.359045525933,-43.650575537046876,5000.0
-184.08351780017378,-36.942547204427285,5000.0
-203.54986655574922,-30.022669758250956,5000.0
-221.6836312355921,-22.93949864878239,5000.0
-238.41526283609795,-15.737542816691189,5000.0
-253.68309680351086,-8.482571753826441,5000.0
-267.43071379789575,-1.2368170676219918,5000.0
-279.6066920028375,5.948576616124235,5000.0
-290.1686691982028,12.995863955779342,5000.0
-299.08512121610033,19.791777460045047,5000.0
-306.3344938723054,26.19180808344386,5000.0
-311.85791276230276,32.428985386340315,5000.0
-315.65419414580657,38.30431119259668,5000.0
-317.6927577263929,43.92576607365387,5000.0
-317.88,50.0,5000.0
-316.47752020560307,54.270590044713586,5000.0
-313.2650751610655,58.641911801735034,5000.0
-308.30448694431885,62.677857686934665,5000.0
-301.62019962437165,66.32268234328166,5000.0
-293.25848763330976,69.39154518171412,5000.0
-283.2333356981949,72.03354425349161,5000.0
-274.521923285634,73.8715807190876,5000.0
