-231.6124998354818,45.63985157647233,6000
-231.11968816147174,45.74214126617531,6000
-219.97041433807445,47.77040504581271,6000
-207.50389659582783,49.529802385747566,6000
-193.77133710167584,51.01303434581124,6000
-178.83124393997687,52.19067542872864,6000
-162.7442914111778,53.03898007115822,6000
-145.57295004549155,53.56386313883229,6000
-127.38594362041563,53.77664081755967,6000
-108.26045239637946,53.636120628285724,6000
-88.27554144404107,53.10137495101524,6000
-67.51146738780342,52.1540103224537,6000
-46.0521894699683,50.78094197859249,6000
-23.985826142717386,48.960381567040216,6000
-1.4053439164483106,46.64813454416582,6000
21.594982888669712,43.782619196964966,6000
44.92688109845867,40.37954349554832,6000
68.50242410065486,36.494621485140954,6000
92.2314644055853,32.17687868365363,6000
116.02420468678142,27.48562653637761,6000
139.7917155368808,22.491297864714255,6000
163.44514126757554,17.26952092767548,6000
186.89595716108457,11.89646499750956,6000
210.05629696169538,6.445558446267887,6000
232.83902724990128,0.9872335511478908,6000
255.15869662399837,-4.409548094211058,6000
276.93061237709026,-9.675586500933859,6000
276.93299900806204,-9.676160662796722,6000
298.07527676842307,-14.735004472059384,6000
298.08038664387846,-14.736212968834392,6000
318.51457147641986,-19.512328532269123,6000
318.5213573398966,-19.513889707285664,6000
338.1693473525134,-23.962192860443054,6000
338.17738855238713,-23.963978603898028,6000
356.96255578676596,-28.054570917182637,6000
356.97361014298156,-28.05691273758712,6000
374.82566233345653,-31.733533876483094,6000
374.83976872743216,-31.736333496701384,6000
391.69085520189066,-34.95490941853597,6000
391.7045152990647,-34.957420317000356,6000
407.48449577543704,-37.74483564341985,6000
407.4959892068967,-37.74679684701936,6000
422.1366346021288,-40.15728019354715,6000
422.15123157133826,-40.15957285232622,6000
435.5961723595618,-42.16962352389518,6000
435.62165904525443,-42.173099341173554,6000
440.8670158412943,-42.79795896717454,6000
