-550.3185355489347,313.79368670289136
-545.7783218724119,316.10506220859
-522.8833415232765,325.75837692883033
-496.9694263223362,334.13208461954855
-468.22065204636544,341.0410620256708
-436.7833617854268,346.3621097652326
-402.8070468974909,350.0105880619218
-366.47359033646694,351.8454452271728
-327.9547091952629,351.76637670877693
-287.3875794338179,349.80549110505353
-244.92036054282093,346.03776908223847
-200.80199277248863,340.2787327651538
-155.2871867364676,332.30915362604316
-108.58078300437228,322.0696530108552
-60.885731196430235,309.5529550167573
-12.436479454451298,294.69625605881646
36.48103135940443,277.31209422939446
85.54468869183034,257.06465646093494
134.60054188591488,234.0880896888809
183.5619506085599,208.78272798713454
232.28001717316263,181.39373760386061
280.6256036470622,152.21006989161825
328.49274387515584,121.59292112110886
375.77080397991625,89.89446109904208
422.36028979783254,57.492419649834595
468.1720928218839,24.792387805412712
513.104507530662,-7.840835723571776
557.0543879443156,-40.06133331603445
599.9126664609367,-71.54195907350002
599.9210601591709,-71.54810211029236
641.5922456113964,-101.93490534100796
641.6124175893858,-101.94948703908801
682.0085172838906,-130.89619044992162
682.0367281422791,-130.91616060203958
721.0395346394166,-158.18990628289734
721.0745020252815,-158.2139915088204
758.5528459869123,-183.63958236668452
758.6003606031825,-183.67116111091335
794.4539208377694,-207.01140115834423
794.5137439498611,-207.04934721623798
828.6296151327175,-228.1284731070937
828.6879080808022,-228.16358325357817
860.8767806846867,-247.0569391645185
860.9263661187478,-247.08541165620775
890.9772317106193,-263.9621965469446
891.039344136749,-263.99612188147245
918.8442361988037,-278.75982080899007
918.9498538545795,-278.81325728071437
944.4995580958682,-291.1130175735157
944.6401382685328,-291.17629730620496
967.8506076469766,-300.91484289457463
967.9930044954689,-300.9703670225513
988.6624645375597,-308.4291146283921
988.759699335916,-308.462331887958
1005.7177237149949,-313.9286772256179
