414.3511754735982,-44.31286648262562
404.5119009719111,-45.4143642102142
404.4930021345793,-45.4165283349628
390.07428555127655,-47.10237382506951
390.0579698369459,-47.10431544517457
374.494970158713,-48.988784996274255
374.4858569956964,-48.98989909084568
357.8418166090097,-51.04404135298664
340.1806597028368,-53.23962005789652
321.58011132811055,-55.558009624936986
302.1180443207346,-57.96968373596374
281.8766186665587,-60.42230474043158
260.9397881839528,-62.85657268630856
239.39386474490132,-65.21296328027631
217.32741911451043,-67.4343151002805
194.8321117859397,-69.46605841332718
172.0020167603178,-71.24528454665844
148.93091679261343,-72.71314221773495
125.71352867082388,-73.82292429114757
102.44737107718456,-74.52147070893375
79.22893090979362,-74.75390430234755
56.15274257205589,-74.47896486740581
33.31354632076459,-73.66196914107641
10.804622721737566,-72.27351918908202
-11.284546245947567,-70.29239759007916
-32.87354871426334,-67.72608457645121
-53.886180115399945,-64.64580911896276
-74.23921534456917,-61.114444192718
-93.85161105779396,-57.17042527089319
-112.64896887884775,-52.86129049256139
-130.55945731153014,-48.244176631863716
-147.51308317303832,-43.37141413050983
-163.44240358019704,-38.29714391803177
-178.28138938166623,-33.0610437109231
-191.9713639510566,-27.699045346100718
-204.45898885855928,-22.265088866764714
-215.691159040134,-16.813047981958878
-225.62129334928,-11.388599790751805
-234.21369105484771,-6.058496189560091
-241.4399152492937,-0.9204638512189507
-247.21681065035105,3.848304774737774
-251.5070302919063,8.380813835037358
-254.32659639217417,12.442460072001785
-255.73243459868254,15.95150352714987
-255.9632147445099,19.55380783753913
-255.3123819323893,21.782312333040927
-253.4633410029878,24.481572606093135
-250.19535877088273,27.3255802109676
-245.42158486116617,30.137868959418647
-239.14219490919595,32.68177217674162
-231.33567337277518,35.01847737536732
-222.46048414692157,37.15120502536665
